sample_id,date,hour,city,weather,cloud_cover,humidity,temperature,precipitation,solar_altitude,outdoor_lux,wavelength_380,wavelength_390,wavelength_400,wavelength_410,wavelength_420,wavelength_430,wavelength_440,wavelength_450,wavelength_460,wavelength_470,wavelength_480,wavelength_490,wavelength_500,wavelength_510,wavelength_520,wavelength_530,wavelength_540,wavelength_550,wavelength_560,wavelength_570,wavelength_580,wavelength_590,wavelength_600,wavelength_610,wavelength_620,wavelength_630,wavelength_640,wavelength_650,wavelength_660,wavelength_670,wavelength_680,wavelength_690,wavelength_700,wavelength_710,wavelength_720,wavelength_730,wavelength_740,wavelength_750,wavelength_760,wavelength_770,wavelength_780,scene,target_lux,recommended_channel_1,recommended_channel_2,recommended_channel_3,recommended_channel_4,recommended_channel_5,recommended_channel_6,recommended_channel_7
1073,2026-04-23,13,杭州,晴,0.2126,0.5959,27.55,0.0173,65.995,82189.29,0.68827,0.723339,0.755505,0.792456,0.780265,0.805802,0.851997,0.856455,0.899372,0.910089,0.941891,0.95424,0.957587,0.979564,0.990119,0.991168,0.998647,0.997902,0.976935,1.0,0.989347,0.948682,0.976388,0.967974,0.948694,0.947305,0.924303,0.916508,0.86541,0.859676,0.81265,0.758966,0.771515,0.752869,0.736149,0.73495,0.725316,0.694472,0.690134,0.656193,0.648479,休息,180,0.0413,0.0273,0.0883,0.004,0.2336,0.0215,0.004
1074,2026-04-29,12,杭州,晴,0.1801,0.4142,30.6,0.0141,68.647,83201.43,0.666137,0.727241,0.743076,0.762157,0.781292,0.788506,0.817532,0.879937,0.872527,0.888546,0.931566,0.930166,0.950001,0.964437,0.950222,0.986386,0.974396,1.0,0.968907,0.981795,0.970026,0.937727,0.937493,0.936242,0.951092,0.927768,0.914572,0.884697,0.860878,0.826365,0.780349,0.776981,0.741653,0.745761,0.715923,0.725321,0.716261,0.694056,0.680895,0.642208,0.633141,办公,450,0.3213,0.228,0.1906,0.0473,0.2113,0.0288,0.004
1075,2026-05-31,12,杭州,晴,0.0043,0.3541,23.72,0.017,71.442,102442.5,0.698768,0.72254,0.760197,0.765232,0.774015,0.787964,0.827245,0.854959,0.877724,0.898431,0.920513,0.927335,0.953172,0.968725,0.975971,1.0,0.982831,0.9949,0.97699,0.961811,0.95105,0.940923,0.93513,0.926926,0.924643,0.933161,0.914045,0.8994,0.850825,0.815016,0.774622,0.767285,0.735224,0.735262,0.731583,0.705317,0.712562,0.699875,0.675646,0.654825,0.637846,办公,450,0.2218,0.1518,0.1058,0.0406,0.1145,0.004,0.004
1076,2026-04-21,6,杭州,晴,0.0371,0.6133,15.99,0.0068,9.039,32766.67,0.533299,0.532646,0.538556,0.556741,0.551493,0.557142,0.566924,0.604296,0.630637,0.638663,0.649547,0.699868,0.723462,0.753607,0.775777,0.813985,0.828692,0.860051,0.874645,0.910661,0.911571,0.927729,0.948482,0.962824,0.987264,1.0,0.988944,0.949487,0.940713,0.90707,0.881005,0.836032,0.814406,0.822076,0.805622,0.787897,0.775495,0.747643,0.740256,0.714212,0.699993,阅读,400,0.7089,0.5449,0.4259,0.0205,0.4935,0.3061,0.004
1077,2026-04-26,8,杭州,晴,0.166,0.5119,17.18,0.018,39.92,72089.56,0.63823,0.64899,0.679885,0.726592,0.723083,0.73541,0.761649,0.79921,0.837683,0.848693,0.866851,0.87669,0.885114,0.923347,0.941004,0.962078,0.981815,0.962678,0.972827,0.983941,0.971681,0.983816,0.971096,1.0,0.982536,0.992946,0.938256,0.94616,0.911698,0.853916,0.838506,0.797403,0.787677,0.786958,0.774564,0.768396,0.752262,0.759014,0.715045,0.691066,0.671835,办公,450,0.4583,0.325,0.2652,0.0729,0.2659,0.0382,0.004
1078,2026-05-19,18,杭州,雨,0.8257,0.8044,23.33,0.565,14.846,5489.22,0.563693,0.642708,0.737528,0.895324,0.875068,0.89095,0.941777,0.965117,0.982911,1.0,0.989796,0.98808,0.975062,0.974509,0.966811,0.956057,0.912178,0.886808,0.895133,0.852903,0.825509,0.795154,0.826667,0.798402,0.790513,0.775839,0.756634,0.733888,0.711172,0.675481,0.643165,0.682941,0.639843,0.626177,0.617492,0.641882,0.627527,0.611137,0.55329,0.494627,0.415879,休息,180,0.6521,0.528,0.4884,0.004,0.7617,0.4143,0.004
1079,2026-05-17,15,杭州,晴,0.0049,0.6179,22.83,0.0079,54.734,90370.83,0.671508,0.707418,0.742302,0.773001,0.761242,0.780501,0.813045,0.839057,0.872924,0.881259,0.909269,0.942205,0.954326,0.95762,0.96583,0.98481,0.982789,1.0,0.997979,0.990813,0.983285,0.982575,0.968494,0.989982,0.990727,0.991932,0.958217,0.944944,0.908489,0.863155,0.812215,0.801717,0.778252,0.783258,0.766127,0.758745,0.730908,0.724239,0.687265,0.692702,0.681591,阅读,400,0.1817,0.1263,0.1037,0.004,0.1093,0.045,0.004
1080,2026-05-28,12,杭州,雨,0.7858,0.843,21.85,0.6779,71.273,11577.94,0.527766,0.669209,0.728228,0.88335,0.894235,0.893433,0.967527,0.98509,1.0,0.994122,0.986272,0.991512,0.987883,0.959379,0.938195,0.936713,0.910906,0.896845,0.879757,0.84573,0.795297,0.789984,0.778487,0.769966,0.757229,0.730513,0.707797,0.707931,0.677377,0.653445,0.619478,0.640217,0.604076,0.593012,0.594315,0.58782,0.571417,0.591258,0.507322,0.465897,0.379523,学习,500,0.8572,0.6686,0.5232,0.0245,0.6219,0.3943,0.004
1081,2026-05-08,16,杭州,雨,0.986,0.7539,25.36,0.2318,42.034,7337.1,0.514114,0.649005,0.741462,0.859827,0.901338,0.906137,0.912921,0.944605,0.99127,0.986775,0.99244,0.988122,1.0,0.929991,0.941578,0.924559,0.902168,0.89048,0.866105,0.826339,0.781868,0.822852,0.769474,0.756604,0.760374,0.722075,0.730118,0.687573,0.697341,0.655728,0.619533,0.645192,0.611115,0.586876,0.571911,0.600933,0.609685,0.593397,0.527717,0.479191,0.397383,学习,500,0.8942,0.6934,0.5428,0.0274,0.6421,0.4048,0.004
1082,2026-05-27,7,杭州,多云,0.4633,0.7654,19.63,0.0545,30.955,32289.64,0.656456,0.715353,0.761334,0.816127,0.837167,0.851326,0.893431,0.909573,0.913373,0.934652,0.960472,0.983326,0.97282,0.996556,0.98259,0.99676,1.0,0.976892,0.989499,0.993937,0.957986,0.952011,0.950335,0.947024,0.942632,0.9327,0.898123,0.902516,0.85512,0.841604,0.814153,0.78533,0.753207,0.760266,0.747709,0.73645,0.762647,0.715771,0.69238,0.663912,0.607016,学习,500,0.7258,0.5542,0.4466,0.0515,0.5127,0.2624,0.004
1083,2026-07-01,8,杭州,阴,0.6517,0.8464,23.56,0.0472,45.388,19370.18,0.558318,0.683222,0.733249,0.837518,0.859834,0.871144,0.909291,0.923627,0.937738,0.928537,0.940215,1.0,0.971708,0.973076,0.981425,0.934066,0.924275,0.889638,0.889569,0.869819,0.849675,0.852178,0.836065,0.829537,0.792235,0.795878,0.783585,0.782684,0.735747,0.705825,0.696998,0.659705,0.656043,0.648379,0.631827,0.626375,0.63085,0.62171,0.557084,0.533851,0.478959,学习,500,0.8069,0.6236,0.4955,0.0294,0.5838,0.3569,0.004
1084,2026-04-09,13,杭州,阴,0.7103,0.8605,26.97,0.1764,64.022,21058.08,0.582051,0.663085,0.7634,0.835664,0.85911,0.884523,0.911452,0.940964,0.933558,0.960934,1.0,0.979565,0.983011,0.973652,0.956557,0.933694,0.922996,0.938504,0.885728,0.893971,0.844732,0.828122,0.819852,0.805749,0.784633,0.783242,0.746819,0.749891,0.723438,0.703765,0.66278,0.659258,0.642158,0.63086,0.651163,0.628282,0.612909,0.635786,0.571585,0.536594,0.435843,学习,500,0.7893,0.6132,0.483,0.0227,0.5747,0.3604,0.004
1085,2026-04-10,6,杭州,晴,0.0577,0.4184,14.08,0.0149,6.049,29503.04,0.518162,0.517173,0.528282,0.549992,0.523989,0.553264,0.548807,0.606298,0.621198,0.620149,0.656741,0.688299,0.694143,0.741321,0.776654,0.784033,0.840842,0.861229,0.894701,0.901408,0.906968,0.921024,0.949117,0.972087,1.0,0.994214,0.979053,0.976103,0.942544,0.927591,0.895335,0.869581,0.843797,0.8315,0.824613,0.815497,0.794406,0.794687,0.751775,0.729714,0.699317,阅读,400,0.7329,0.5653,0.4445,0.0279,0.5216,0.3119,0.004
1086,2026-06-16,18,杭州,多云,0.4805,0.6346,22.36,0.0715,17.304,24921.25,0.604734,0.651326,0.734456,0.76681,0.775011,0.792918,0.837461,0.859759,0.872748,0.910145,0.908383,0.910379,0.925118,0.951251,0.948392,0.965716,0.982427,0.960726,1.0,0.96183,0.946981,0.925928,0.937763,0.940672,0.952818,0.92894,0.929425,0.905052,0.891272,0.861882,0.822442,0.804133,0.794065,0.778658,0.769511,0.764175,0.770709,0.741013,0.705117,0.642827,0.626419,办公,450,0.7523,0.5833,0.4554,0.0299,0.5434,0.3275,0.004
1087,2026-04-17,9,杭州,晴,0.0083,0.2802,21.58,0.0083,50.215,80859.4,0.690504,0.706692,0.732534,0.74777,0.764544,0.769401,0.79375,0.828684,0.871161,0.883524,0.900252,0.914342,0.932346,0.961207,0.957754,0.985588,0.997013,1.0,0.998042,0.981196,0.992329,0.966488,0.984657,0.988813,0.99664,0.975077,0.960731,0.953051,0.917517,0.865219,0.848105,0.837356,0.810327,0.786691,0.794463,0.787789,0.747713,0.743642,0.737326,0.690772,0.681774,学习,500,0.4441,0.3108,0.2522,0.099,0.2312,0.004,0.004
1088,2026-06-17,13,杭州,雨,0.9547,0.7861,30.91,0.7965,70.224,9624.97,0.53098,0.652824,0.766442,0.859727,0.891037,0.924605,0.920643,0.965054,0.974573,0.998234,0.981982,1.0,0.986955,0.968246,0.95948,0.941649,0.907652,0.887658,0.852218,0.82706,0.836555,0.790296,0.776055,0.760685,0.753648,0.725934,0.710531,0.710944,0.654088,0.656259,0.621476,0.58799,0.604574,0.582316,0.576364,0.631711,0.600842,0.599596,0.526154,0.44356,0.390902,学习,500,0.8742,0.6792,0.5309,0.0231,0.6301,0.4026,0.004
1089,2026-06-16,7,杭州,晴,0.0012,0.4763,14.48,0.0027,32.217,66702.52,0.625206,0.630012,0.654341,0.66879,0.671328,0.678058,0.727592,0.731476,0.757321,0.792203,0.796955,0.838736,0.848978,0.8734,0.89612,0.91086,0.941129,0.954541,0.963742,0.949061,0.959401,0.964071,0.98974,0.972673,0.986367,1.0,0.971073,0.954365,0.947144,0.89966,0.8676,0.837768,0.815617,0.806672,0.805796,0.778417,0.786479,0.74895,0.742602,0.717593,0.687818,休息,180,0.16,0.1174,0.101,0.004,0.1615,0.0486,0.004
1090,2026-05-17,9,杭州,阴,0.8085,0.617,18.95,0.0467,54.734,18509.35,0.571931,0.676249,0.744212,0.824151,0.849147,0.91345,0.952575,0.963352,0.933695,0.948519,0.959161,0.985295,1.0,0.976307,0.956654,0.929018,0.923167,0.911186,0.902719,0.8627,0.854703,0.835612,0.820112,0.802892,0.799568,0.783871,0.758354,0.761666,0.748291,0.704465,0.678567,0.671547,0.651798,0.658379,0.640109,0.643237,0.654982,0.643504,0.568723,0.52992,0.443578,办公,450,0.7735,0.6087,0.4796,0.004,0.5921,0.3967,0.004
1091,2026-04-02,7,杭州,雨,0.9603,0.8409,17.7,0.5254,19.789,4929.15,0.52855,0.612952,0.759137,0.875249,0.873224,0.888474,0.929895,0.943919,0.9643,0.978466,0.966691,1.0,0.957647,0.967194,0.924891,0.919985,0.904667,0.877256,0.847599,0.820163,0.798914,0.775413,0.773575,0.781243,0.746984,0.736268,0.726701,0.685144,0.64398,0.647838,0.639785,0.639948,0.585426,0.60846,0.592964,0.582097,0.571681,0.57697,0.529941,0.473963,0.350338,办公,450,0.8911,0.6965,0.5417,0.004,0.6647,0.4516,0.004
1092,2026-06-08,9,杭州,雨,0.8942,0.8375,21.83,0.7404,56.444,8760.03,0.540379,0.634884,0.778747,0.874815,0.892571,0.917272,0.950476,0.976659,0.966588,0.990785,0.995532,0.994286,1.0,0.947799,0.964773,0.937225,0.903511,0.898382,0.856851,0.811951,0.765868,0.776947,0.769707,0.765658,0.758301,0.731816,0.698684,0.693388,0.673625,0.678726,0.641408,0.593501,0.600864,0.608337,0.595442,0.57073,0.604222,0.59642,0.526006,0.452127,0.411535,休息,180,0.5757,0.4736,0.4487,0.004,0.7211,0.3919,0.004
1093,2026-06-18,9,杭州,晴,0.1682,0.6168,21.22,0.0084,56.702,79594.96,0.671148,0.706064,0.732425,0.773853,0.778921,0.792313,0.80617,0.843129,0.881563,0.892177,0.90662,0.935136,0.933926,0.958669,0.981935,0.984668,0.980461,1.0,0.987679,0.994405,0.979822,0.96329,0.958159,0.959049,0.991891,0.933146,0.92168,0.926536,0.89269,0.849884,0.788803,0.785255,0.752449,0.752077,0.749503,0.740475,0.716237,0.722183,0.697073,0.658964,0.64367,休息,180,0.0591,0.0475,0.0813,0.004,0.2216,0.0301,0.004
1094,2026-04-28,17,杭州,晴,0.0748,0.4826,29.04,0.0161,26.254,60564.72,0.610078,0.616841,0.630193,0.636084,0.648797,0.660373,0.66643,0.711802,0.738543,0.769356,0.790006,0.815104,0.818754,0.84601,0.888288,0.898962,0.93011,0.938239,0.953663,0.962582,0.953959,0.957177,0.967477,0.985925,1.0,0.989754,0.994895,0.981989,0.929045,0.913507,0.86568,0.840917,0.81917,0.823144,0.806493,0.787933,0.771803,0.747072,0.730649,0.725446,0.701902,办公,450,0.6104,0.4246,0.3606,0.1319,0.354,0.0271,0.004
1095,2026-04-09,18,杭州,多云,0.3007,0.4884,24.03,0.0579,5.762,16542.47,0.586049,0.617497,0.675313,0.693975,0.718224,0.718511,0.751376,0.784143,0.808972,0.808265,0.836317,0.837853,0.885865,0.897538,0.897252,0.943353,0.945764,0.94982,0.952151,0.952226,0.95011,0.975733,0.972223,0.965815,1.0,0.982978,0.965206,0.984268,0.924344,0.898487,0.878731,0.859213,0.83251,0.807989,0.828911,0.807689,0.804552,0.78573,0.737373,0.701804,0.652031,学习,500,0.8666,0.6574,0.5289,0.0703,0.6025,0.3034,0.004
1096,2026-05-02,9,杭州,晴,0.1705,0.4086,19.28,0.0193,52.749,78284.48,0.665328,0.69214,0.729841,0.755474,0.767737,0.781965,0.815095,0.837829,0.850951,0.883566,0.891923,0.930126,0.951131,0.951615,0.976566,0.987252,0.988263,0.995913,1.0,0.969563,0.976294,0.972726,0.952683,0.989769,0.980824,0.973008,0.950748,0.9146,0.881501,0.85765,0.830079,0.800817,0.796451,0.767462,0.75939,0.752408,0.726695,0.738165,0.697818,0.680561,0.664109,阅读,400,0.2407,0.1775,0.1376,0.004,0.1718,0.08,0.004
1097,2026-04-12,6,杭州,阴,0.6726,0.8427,13.66,0.1783,6.615,6503.5,0.603439,0.67933,0.711516,0.807353,0.82088,0.862544,0.870629,0.905848,0.911341,0.95197,0.933003,0.997447,0.986212,1.0,0.97184,0.980971,0.965217,0.929603,0.926493,0.923462,0.919262,0.891433,0.891644,0.873889,0.866328,0.841541,0.853443,0.820418,0.784721,0.767069,0.75301,0.73713,0.711182,0.720646,0.721721,0.692932,0.706166,0.678182,0.612346,0.55926,0.501296,阅读,400,0.8307,0.6547,0.5357,0.004,0.7058,0.45,0.004
1098,2026-04-17,10,杭州,晴,0.0945,0.3756,24.36,0.009,59.427,89151.21,0.699664,0.732048,0.752591,0.768849,0.778801,0.798146,0.822249,0.856654,0.877226,0.914079,0.928202,0.934039,0.970374,0.971315,0.967292,1.0,0.991791,0.997982,0.998093,0.999631,0.978891,0.977058,0.954688,0.961234,0.970554,0.954465,0.943549,0.929854,0.884743,0.849479,0.821904,0.77274,0.787043,0.770448,0.762792,0.746107,0.744065,0.720335,0.712856,0.663865,0.660539,阅读,400,0.1671,0.1189,0.099,0.004,0.1299,0.045,0.004
1099,2026-04-11,12,杭州,多云,0.6048,0.5643,22.2,0.0122,66.311,43488.3,0.655397,0.7188,0.78852,0.856358,0.84921,0.871346,0.907906,0.926792,0.94466,0.965537,0.987433,1.0,0.973877,0.987316,0.986025,0.963246,0.979153,0.96094,0.93553,0.923466,0.917907,0.908394,0.890458,0.904251,0.886133,0.866962,0.834133,0.836546,0.785781,0.776302,0.706802,0.710202,0.685042,0.69241,0.671203,0.685788,0.684153,0.661153,0.624029,0.589324,0.543877,学习,500,0.6162,0.482,0.3761,0.0069,0.4358,0.2899,0.004
1100,2026-06-19,11,杭州,雨,0.9563,0.8624,25.44,0.6934,70.24,8973.0,0.549762,0.653484,0.736501,0.870415,0.898875,0.914889,0.9209,0.94408,0.981089,0.990368,0.981542,1.0,0.992621,0.978618,0.961858,0.921001,0.880432,0.871269,0.849456,0.817409,0.797859,0.766567,0.776486,0.775233,0.772512,0.727498,0.70462,0.686783,0.684884,0.662358,0.619253,0.623379,0.596886,0.57716,0.582069,0.607224,0.592373,0.573656,0.531428,0.463658,0.382824,学习,500,0.8803,0.6824,0.5354,0.0249,0.6328,0.4034,0.004
1101,2026-05-23,18,杭州,多云,0.4698,0.7034,26.06,0.0178,15.419,22382.61,0.600335,0.68676,0.716492,0.800008,0.813049,0.817344,0.852763,0.884791,0.897767,0.913629,0.913696,0.939606,0.942523,0.952271,0.964334,0.955063,0.998327,0.990046,1.0,0.988627,0.976222,0.974556,0.965867,0.98321,0.958952,0.959059,0.942639,0.952805,0.89132,0.88489,0.818708,0.812937,0.793762,0.774426,0.773052,0.78126,0.761355,0.742921,0.72326,0.666731,0.62646,办公,450,0.7642,0.5961,0.4636,0.0188,0.5524,0.347,0.004
1102,2026-04-06,16,杭州,阴,0.6841,0.8672,27.31,0.1732,35.585,17462.5,0.587114,0.679292,0.78681,0.864333,0.901415,0.888056,0.922291,0.958531,0.981234,0.991806,0.975873,0.98381,1.0,0.969547,0.971422,0.974548,0.951352,0.950507,0.928885,0.900163,0.881531,0.893685,0.869899,0.859099,0.846911,0.821134,0.809091,0.762571,0.761448,0.73419,0.72407,0.687286,0.692515,0.670356,0.671477,0.665553,0.672006,0.674828,0.590676,0.573263,0.481093,阅读,400,0.7187,0.5748,0.479,0.004,0.6423,0.3979,0.004
1103,2026-04-02,11,杭州,雨,0.8334,0.7573,27.69,0.52,62.964,10639.48,0.532151,0.636776,0.755591,0.863029,0.874075,0.908145,0.954021,0.959338,0.970249,0.991391,1.0,0.997846,0.98378,0.981991,0.949443,0.926313,0.919931,0.874757,0.854148,0.813084,0.836382,0.81985,0.772306,0.771168,0.757146,0.736011,0.733505,0.680185,0.673381,0.625352,0.619898,0.595337,0.581376,0.593342,0.601935,0.586266,0.586599,0.582138,0.531589,0.457364,0.386425,学习,500,0.8653,0.6725,0.5264,0.0199,0.6243,0.4024,0.004
1104,2026-04-12,11,杭州,阴,0.7992,0.8365,23.09,0.1712,64.463,18805.5,0.575579,0.682342,0.766945,0.850989,0.864925,0.901987,0.942136,0.970559,0.970687,0.983392,0.997185,1.0,0.995669,0.981891,0.972309,0.960326,0.914864,0.924956,0.921183,0.907816,0.883331,0.849811,0.817927,0.815709,0.801266,0.77829,0.767349,0.748885,0.714652,0.720818,0.691314,0.662113,0.654914,0.646331,0.627481,0.659893,0.620693,0.604417,0.576531,0.527548,0.459644,阅读,400,0.7054,0.5623,0.4757,0.004,0.6432,0.3914,0.004
1105,2026-05-29,6,杭州,阴,0.7542,0.6589,19.03,0.1358,16.143,11017.47,0.565623,0.674629,0.74721,0.872394,0.8582,0.89602,0.908464,0.915949,0.947104,0.976112,0.996749,1.0,0.973014,0.993499,0.997007,0.982713,0.959652,0.952428,0.938194,0.938469,0.92533,0.895548,0.876693,0.867681,0.860814,0.851444,0.825666,0.841539,0.777958,0.782043,0.707078,0.715059,0.701261,0.702154,0.689134,0.710272,0.68207,0.66495,0.606895,0.554149,0.510781,学习,500,0.8699,0.6723,0.527,0.0308,0.6208,0.3825,0.004
1106,2026-04-21,8,杭州,多云,0.6135,0.6634,20.43,0.0281,38.921,32083.24,0.642766,0.691272,0.745803,0.81432,0.849227,0.864229,0.883945,0.925166,0.938217,0.948711,0.944069,0.99014,0.976976,0.974944,0.98018,1.0,0.989196,0.964045,0.964329,0.960043,0.932797,0.917522,0.881094,0.92164,0.885433,0.863795,0.84895,0.840375,0.831684,0.810514,0.770195,0.765656,0.722628,0.717123,0.689824,0.700983,0.673855,0.674612,0.658169,0.584021,0.541791,学习,500,0.7221,0.5553,0.4453,0.0496,0.5225,0.2721,0.004
1107,2026-04-02,15,杭州,晴,0.1581,0.4538,24.82,0.0016,47.268,79375.08,0.649363,0.695787,0.717251,0.719502,0.738309,0.761857,0.768492,0.823642,0.834538,0.876112,0.875732,0.911608,0.93219,0.938118,0.953713,0.982693,0.970707,0.980603,0.994289,0.987384,0.972547,0.957755,0.981603,0.963852,1.0,0.957951,0.944248,0.936782,0.908976,0.857536,0.848335,0.806381,0.783955,0.781611,0.782174,0.775331,0.746999,0.716603,0.694352,0.670552,0.65631,阅读,400,0.2582,0.18,0.1439,0.0139,0.1646,0.0616,0.004
1108,2026-04-10,14,杭州,多云,0.4048,0.5739,20.98,0.0384,58.288,46201.68,0.687839,0.728694,0.78419,0.832912,0.855046,0.888478,0.893934,0.942675,0.958035,0.987857,0.992184,0.988182,0.990795,0.986383,1.0,0.977714,0.979691,0.966723,0.940039,0.941539,0.903086,0.901501,0.9063,0.895315,0.888439,0.865373,0.871784,0.827729,0.820097,0.79722,0.734988,0.72575,0.711198,0.713458,0.694341,0.685817,0.691221,0.676322,0.643062,0.616848,0.548557,阅读,400,0.4469,0.3632,0.3173,0.004,0.4358,0.2668,0.004
1109,2026-05-09,8,杭州,晴,0.0902,0.3571,26.93,0.0155,42.19,75595.55,0.646573,0.676239,0.718278,0.71922,0.747926,0.731343,0.775862,0.813804,0.843167,0.864815,0.880399,0.908059,0.905575,0.926864,0.946223,0.980369,0.984046,0.996314,0.992423,1.0,0.97103,0.979536,0.985528,0.990007,0.994302,0.9977,0.981603,0.970087,0.908907,0.90822,0.851276,0.84252,0.809364,0.808678,0.786681,0.773746,0.776076,0.727185,0.718674,0.71556,0.681737,阅读,400,0.2956,0.2169,0.1654,0.0342,0.1781,0.0602,0.004
1110,2026-06-17,17,杭州,阴,0.8375,0.6085,25.62,0.1718,32.234,13498.99,0.594183,0.66503,0.787919,0.866309,0.894473,0.916375,0.929216,0.967074,0.967837,0.994363,0.992416,0.997607,0.974488,0.995343,1.0,0.984117,0.983587,0.937066,0.925131,0.925184,0.89027,0.87726,0.893001,0.8481,0.834528,0.814391,0.808502,0.807562,0.777211,0.764467,0.72475,0.667395,0.697264,0.682485,0.676668,0.690765,0.664237,0.671284,0.587704,0.521183,0.474012,阅读,400,0.7559,0.6034,0.496,0.004,0.6627,0.4193,0.004
1111,2026-05-03,9,杭州,雨,0.9389,0.8866,22.1,0.7733,52.9,8685.32,0.544899,0.68425,0.756957,0.886362,0.907987,0.948614,0.96523,0.983585,0.974897,1.0,0.995082,0.998436,0.98298,0.973555,0.958159,0.938854,0.918357,0.885149,0.874077,0.835294,0.816204,0.803666,0.74965,0.809129,0.7667,0.748912,0.719318,0.707954,0.666322,0.668072,0.615188,0.604085,0.600222,0.625466,0.583848,0.603343,0.567614,0.597,0.557796,0.473877,0.368743,阅读,400,0.8005,0.6379,0.5249,0.004,0.6988,0.4455,0.004
1112,2026-06-07,7,杭州,雨,0.8642,0.9172,16.19,0.45,31.863,6818.31,0.534884,0.646878,0.762958,0.883914,0.891868,0.89888,0.932467,0.965907,1.0,0.993221,0.99476,0.989984,0.98461,0.999374,0.95576,0.935334,0.919359,0.886924,0.850759,0.824477,0.816492,0.824092,0.807906,0.762054,0.762728,0.752641,0.723575,0.732207,0.701786,0.672773,0.647082,0.606485,0.635659,0.617456,0.611482,0.593731,0.594135,0.609254,0.554521,0.498253,0.396602,阅读,400,0.8214,0.6508,0.5354,0.004,0.7086,0.4528,0.004
1113,2026-05-27,16,杭州,晴,0.1455,0.3935,24.02,0.0119,44.44,75653.41,0.655582,0.666705,0.723106,0.724172,0.741895,0.752056,0.778296,0.802224,0.839557,0.864475,0.878952,0.900149,0.927708,0.92861,0.955578,0.961118,0.98963,0.969752,1.0,0.978014,0.997564,0.976798,0.983742,0.979202,0.989248,0.983187,0.961118,0.948877,0.878137,0.869871,0.840786,0.817761,0.806217,0.785377,0.776205,0.777698,0.765909,0.745446,0.713457,0.717791,0.670385,阅读,400,0.2906,0.2086,0.1666,0.0045,0.1901,0.0815,0.004
1114,2026-05-04,10,杭州,晴,0.0923,0.4746,25.29,0.0002,61.865,94291.51,0.710422,0.71074,0.754354,0.760469,0.776542,0.783323,0.835874,0.856902,0.885889,0.904607,0.925031,0.940867,0.944543,0.947651,0.962109,0.968532,0.992357,0.985639,1.0,0.983742,0.951553,0.956184,0.938013,0.948643,0.952547,0.938776,0.949148,0.914872,0.873918,0.854265,0.795314,0.773461,0.76843,0.741274,0.751152,0.737285,0.727029,0.724083,0.691773,0.669283,0.634603,学习,500,0.3188,0.2299,0.1736,0.0686,0.1501,0.004,0.004
1115,2026-05-21,6,杭州,晴,0.1042,0.3157,16.53,0.0017,15.142,42902.84,0.538556,0.572556,0.597155,0.596546,0.60823,0.611245,0.625737,0.669239,0.683162,0.715637,0.719994,0.758841,0.788191,0.811189,0.842664,0.866429,0.888223,0.916053,0.921684,0.941374,0.94349,0.970417,0.969995,0.971756,0.998598,0.989872,1.0,0.984868,0.94679,0.909791,0.886879,0.849804,0.834789,0.829697,0.832266,0.798919,0.788876,0.80012,0.770111,0.737324,0.700729,学习,500,0.7803,0.5575,0.4776,0.1481,0.4918,0.0889,0.004
1116,2026-06-05,16,杭州,阴,0.8026,0.7414,28.14,0.1354,45.131,17798.0,0.590974,0.668546,0.771873,0.874096,0.885638,0.89773,0.942556,0.944501,0.968295,1.0,0.98975,0.997164,0.999178,0.991737,0.969158,0.975815,0.94363,0.963368,0.914707,0.908186,0.889459,0.856521,0.8347,0.848555,0.807168,0.796188,0.806152,0.773721,0.742081,0.718944,0.690084,0.712964,0.683396,0.649733,0.652739,0.662258,0.636005,0.63745,0.585228,0.519971,0.490356,办公,450,0.7787,0.6118,0.4795,0.004,0.5942,0.3969,0.004
1117,2026-06-06,7,杭州,晴,0.1253,0.3673,17.02,0.0024,31.802,64191.52,0.632439,0.669491,0.671134,0.703293,0.705464,0.700258,0.732648,0.764169,0.78192,0.816522,0.836448,0.860003,0.877632,0.890838,0.942238,0.939114,0.967474,0.973083,0.992606,0.971847,0.977119,0.974667,0.980994,0.999536,1.0,0.985501,0.985693,0.965484,0.950112,0.891651,0.865213,0.834828,0.833504,0.811943,0.819734,0.796752,0.786333,0.774755,0.727323,0.712795,0.695645,学习,500,0.6127,0.4265,0.3657,0.1448,0.361,0.004,0.004
